"Name","Type","Product","Start","End","Gene Length","No.Insertion sites","Insertion Index","Av. Coverage","No.Insertion sites DP>5","Insertion Index DP>5","Av. Coverage DP>5","Pos. IS","No.reads per IS","Total no. IS"
"MB3074c","CDS","RIBONUCLEOSIDE-DIPHOSPHATE REDUCTASE %28BETA CHAIN%29 NRDF2 %28RIBONUCLEOTIDE REDUCTASE SMALL SUBUNIT%29 %28R2F PROTEIN%29",3369376,3370350,975,9,0.00923076923076923,11,7,0.00717948717948718,14,"3369261;3369300;3369303;3369307;3369311;3369379;3370272;3370286;3370307","9,6,14,313,3,11,26,4,18",404
"MB3075c","CDS","PROBABLE MONOOXYGENASE",3370481,3372055,1575,41,0.026031746031746,11,28,0.0177777777777778,26.5,"3370390;3370425;3370465;3370484;3370519;3370583;3370663;3370781;3370840;3370844;3370846;3370876;3370958;3370962;3370964;3370994;3371005;3371009;3371096;3371101;3371123;3371127;3371214;3371219;3371220;3371297;3371511;3371512;3371599;3371614;3371630;3371707;3371717;3371732;3371743;3371790;3371825;3371861;3371873;3371908;3371991","1,10,1,1,1,1,17,201,46,20,35,4,26,33,7,3,28,69,11,23,47,82,6,3079,1,3,5,7,2,4,1,33,5,10,2,38,20,27,48,21,66",4045
"MB3076c","CDS","PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN %28PROBABLY ASNC-FAMILY%29",3372189,3372929,741,4,0.00539811066126856,2,1,0.00134952766531714,8,"3372473;3372614;3372732;3372825","1,2,2,8",13
"MB3077c","CDS","ribonucleoside-diphosphate reductase %28alpha chain%29 nrde %28ribonucleotide reductase small subunit%29 %28r1f protein%29",3373057,3375138,2082,4,0.00192122958693564,1.5,0,0,0,"3372942;3372943;3373060;3374108","2,1,3,1",7
"MB3078c","CDS","PROBABLE NRDI PROTEIN",3375204,3375656,453,10,0.022075055187638,10,7,0.0154525386313466,14,"3375199;3375203;3375267;3375317;3375321;3375385;3375400;3375507;3375558;3375562","14,1,10,101,1,10,1,26,10,14",188
"MB3079c","CDS","PROBABLE GLUTAREDOXIN ELECTRON TRANSPORT COMPONENT OF NRDEF %28GLUTAREDOXIN-LIKE PROTEIN%29 NRDH",3375691,3375930,240,2,0.00833333333333333,10,2,0.00833333333333333,10,"3375676;3375680","7,13",20
"MB3080c","CDS","NADPH:quinone oxidoreductase",3376393,3376947,555,10,0.018018018018018,10.5,8,0.0144144144144144,17.5,"3376294;3376324;3376575;3376677;3376793;3376795;3376822;3376835;3376911;3376940","95,12,3,2,5,9,23,25,7,35",216
"MB3081","CDS","POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN %28PROBABLY TETR-FAMILY%29",3377039,3377653,615,9,0.0146341463414634,24,6,0.00975609756097561,28,"3376940;3376953;3377445;3377459;3377477;3377486;3377546;3377563;3377595","35,24,3,1,30,1,38,8,26",166
"MB3082","CDS","possible dna-damage-inducible protein p dinp %28dna polymerase v%29 %28pol iv 2%29 %28dna nucleotidyltransferase %28dna-directed%29%29",3377663,3378703,1041,31,0.0297790585975024,14,23,0.0220941402497598,17,"3377563;3377595;3377664;3377706;3377721;3377824;3377836;3377839;3377886;3377923;3377983;3377987;3378004;3378048;3378101;3378105;3378128;3378165;3378166;3378193;3378194;3378210;3378246;3378283;3378311;3378532;3378565;3378585;3378650;3378702;3378703","8,26,56,15,95,12,1,90,44,1,17,14,64,46,23,44,14,9,9,4,2,1,15,2,38,19,1,17,3,7,13",710
"MB3083c","CDS","PROBABLE SHORT CHAIN ALCOHOL DEHYDROGENASE/REDUCTASE",3378757,3379620,864,30,0.0347222222222222,7,17,0.0196759259259259,18,"3378650;3378702;3378703;3378717;3378718;3378732;3378757;3378759;3378768;3378820;3378835;3378850;3378875;3378877;3378886;3378898;3379016;3379017;3379135;3379220;3379223;3379338;3379341;3379386;3379468;3379479;3379504;3379564;3379569;3379597","3,7,13,20,2,78,3,18,48,8,20,2,1,1,70,4,2,3,260,3,4,9,5,139,1,398,16,1,12,7",1158
"MB3084c","CDS","POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN %28PROBABLY TETR-FAMILY%29",3379684,3380334,651,18,0.0276497695852535,10.5,12,0.0184331797235023,24.5,"3379569;3379597;3379683;3379687;3379693;3379694;3379811;3379855;3379937;3379973;3380022;3380037;3380043;3380140;3380155;3380161;3380307;3380322","12,7,1,101,38,3,15,3,1,6,1,30,37,2,240,9,63,19",588
"MB3085","CDS","PROBABLE CYTOCHROME P450 136 CYP136",3380450,3381928,1479,38,0.0256930358350237,12.5,28,0.0189317106152806,20.5,"3380358;3380414;3380425;3380440;3380476;3380568;3380583;3380605;3380670;3380686;3380691;3380701;3380723;3380788;3380823;3380941;3381019;3381102;3381129;3381220;3381282;3381369;3381400;3381476;3381477;3381480;3381484;3381578;3381595;3381598;3381602;3381612;3381679;3381730;3381738;3381756;3381797;3381874","12,5,3,38,4,29,22,13,8,9,4,13,16,83,8,8,1,4,15,2,5,57,3,1,51,74,36,2,107,68,103,20,21,58,5,26,1,11",946
"MB3086c","CDS","PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN %28PROBABLY GNTR-FAMILY%29",3382699,3384171,1473,27,0.0183299389002037,9,21,0.0142566191446029,11,"3382584;3382590;3382598;3382615;3382622;3382626;3382690;3382702;3382792;3382794;3382853;3382894;3382910;3382971;3382982;3383012;3383100;3383157;3383275;3383520;3383521;3383551;3383561;3383638;3383669;3383778;3383896","5,248,87,14,7,3,6,1,26,1,9,4,27,6,5,8,19,86,51,6,2,10,1,9,11,108,338",1098
"MB3087c","CDS","PROBABLE ACYL-COA DEHYDROGENASE FADE22b %5BSECOND PART%5D",3384220,3386022,1803,11,0.00610094287298946,3,5,0.00277315585135885,24,"3384498;3384567;3384616;3384893;3384990;3385108;3385333;3385574;3385575;3385693;3386012","2,1,1,3,23,24,8,1,52,66,3",184
"MB3088c","CDS","PROBABLE ACYL-COA DEHYDROGENASE FADE22a %5BFIRST PART%5D",3386042,3386386,345,5,0.0144927536231884,3,1,0.00289855072463768,142,"3386012;3386085;3386102;3386220;3386303","3,4,3,2,142",154
"MB3089","CDS","probable atp-dependent dna ligase ligb %28polydeoxyribonucleotide synthase %5Batp%5D%29 %28polynucleotide ligase %5Batp%5D%29 %28sealase%29 %28dna repair protein%29 %28dna joinase%29",3386543,3388066,1524,17,0.0111548556430446,2,3,0.00196850393700787,9,"3386448;3386591;3386681;3386799;3387190;3387229;3387308;3387525;3387641;3387643;3387791;3387814;3387895;3387909;3387932;3387945;3388063","2,2,1,2,2,9,1,4,1,2,9,2,1,9,2,3,2",54
"MB3090","CDS","PROBABLE CARBON STARVATION PROTEIN A HOMOLOG CSTA",3388202,3390478,2277,43,0.0188844971453667,10,25,0.0109793588054458,34,"3388323;3388344;3388428;3388441;3388453;3388462;3388527;3388529;3388530;3388531;3388532;3388546;3388571;3388645;3388649;3388700;3388705;3388815;3388818;3388828;3388913;3388933;3388946;3388977;3389031;3389095;3389149;3389329;3389359;3389361;3389390;3389421;3389441;3389447;3389477;3389479;3389508;3389601;3389719;3390045;3390163;3390360;3390478","26,82,5,19,50,71,1,4,2,296,2,1,1,3,335,1,10,1,4,3,57,2,34,17,102,10,5,10,2,10,51,14,2,1,2,8,110,1,2,55,34,44,60",1550
"MB3091c","CDS","PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN",3390784,3391209,426,10,0.0234741784037559,9,7,0.0164319248826291,10,"3390669;3390672;3390702;3390729;3390787;3390820;3390927;3391023;3391045;3391158","10,2,3,10,149,8,5,24,39,1",251
"MB3092","CDS","MULTIDRUGS-TRANSPORT INTEGRAL MEMBRANE PROTEIN MMR",3391346,3391669,324,9,0.0277777777777778,26,6,0.0185185185185185,38,"3391236;3391240;3391242;3391276;3391354;3391358;3391360;3391462;3391525","79,30,17,26,46,154,1,1,3",357
"MB3093","CDS","PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN %28PROBABLY DEOR-FAMILY%29",3391666,3392274,609,15,0.0246305418719212,5,9,0.0147783251231527,14,"3391706;3391709;3391824;3391827;3391850;3391892;3391953;3391968;3392010;3392023;3392071;3392156;3392214;3392221;3392232","193,1,180,5,5,15,2,1,14,2,10,1,7,1,21",458
"MB3094","CDS","CONSERVED HYPOTHETICAL PROTEIN",3392387,3392797,411,14,0.0340632603406326,5,7,0.0170316301703163,15,"3392332;3392339;3392383;3392501;3392508;3392582;3392616;3392626;3392640;3392652;3392700;3392734;3392758;3392770","1,1,4,98,3,103,4,2,17,6,3,6,15,8",271
"MB3095c","CDS","PROBABLE PHOSPHOGLUCOMUTASE PGMA %28GLUCOSE PHOSPHOMUTASE%29 %28PGM%29",3392938,3394581,1644,34,0.0206812652068127,5.5,19,0.0115571776155718,14,"3392912;3392913;3393031;3393123;3393138;3393175;3393459;3393493;3393524;3393577;3393604;3393611;3393642;3393713;3393744;3393831;3393862;3393944;3394062;3394077;3394195;3394281;3394285;3394289;3394388;3394389;3394403;3394407;3394468;3394469;3394491;3394492;3394507;3394511","1,157,32,1,2,1,2,4,12,40,3,6,11,1,9,36,3,3,14,5,2,8,1,14,2,230,6,27,4,12,27,1,119,5",801
"MB3096","CDS","PROBABLE CONSERVED TRANSMEMBRANE PROTEIN",3394651,3395049,399,10,0.025062656641604,16.5,8,0.0200501253132832,21,"3394587;3394609;3394629;3394694;3394695;3394736;3394812;3394854;3394908;3395026","13,26,9,43,2,15,65,3,24,18",218
"MB3097","CDS","PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN",3395046,3395426,381,8,0.020997375328084,7,6,0.015748031496063,12.5,"3395026;3395138;3395192;3395256;3395270;3395306;3395310;3395417","18,6,126,7,7,1,168,1",334
"MB3098","CDS","CONSERVED HYPOTHETICAL PROTEIN",3395423,3396532,1110,12,0.0108108108108108,6.5,8,0.00720720720720721,22,"3395310;3395417;3395697;3395739;3395854;3395857;3396188;3396306;3396326;3396411;3396412;3396529","168,1,1,210,1,32,7,6,5,19,1,25",476
"MB3099c","CDS","Probable F420-dependent oxidoreductase family protein",3396757,3397281,525,8,0.0152380952380952,29.5,6,0.0114285714285714,34.5,"3396647;3396687;3396791;3396805;3396909;3396923;3397112;3397230","1,3,7,107,25,34,42,35",254
"MB3100c","CDS","DUF488 family protein SAV0238",3397288,3397644,357,6,0.0168067226890756,64,5,0.0140056022408964,93,"3397230;3397291;3397356;3397474;3397491;3397539","35,1,93,93,118,10",350
"MB3101","CDS","CONSERVED 13E12 REPEAT FAMILY PROTEIN",3397738,3399012,1275,15,0.0117647058823529,4,7,0.00549019607843137,39,"3397657;3397702;3397892;3398004;3398010;3398122;3398134;3398143;3398144;3398180;3398261;3398298;3398336;3398897;3398903","3,3,11,1,17,3,2,46,3,12,61,59,1,4,39",265
"MB3102c","CDS","Similar to citrate lyase beta chain%2C 3",3399009,3399932,924,7,0.00757575757575758,22,4,0.00432900432900433,32.5,"3398897;3398903;3399021;3399435;3399756;3399858;3399874","4,39,27,1,22,2,38",133
"MB3103","CDS","Cyclase/Dehydrase",3400031,3400507,477,4,0.00838574423480084,1.5,1,0.00209643605870021,22,"3399936;3400078;3400196;3400444","2,1,22,1",26
"MB3104","CDS","POSSIBLE HYDROLASE",3400500,3402311,1812,41,0.0226269315673289,8,24,0.0132450331125828,20.5,"3400444;3400562;3400711;3400723;3400829;3400834;3400841;3400952;3400975;3401093;3401217;3401218;3401233;3401266;3401267;3401269;3401309;3401335;3401351;3401384;3401387;3401555;3401557;3401668;3401673;3401739;3401786;3401807;3401813;3401857;3401871;3401925;3401931;3401983;3401989;3402013;3402015;3402121;3402131;3402209;3402249","1,167,12,2,7,9,1,3,2,1,8,1,55,12,1,3430,45,25,57,8,83,43,2,16,15,35,12,1,1,25,4,4,2,1,7,109,2,4,100,5,14",4332
"MB3105","CDS","PROBABLE HYDROXYLAMINOBENZENE MUTASE HAB",3402312,3402713,402,5,0.0124378109452736,10,4,0.00995024875621891,12,"3402209;3402249;3402327;3402409;3402712","5,14,10,163,1",193
"MB3106c","CDS","Probable F420-dependent oxidoreductase family protein",3402729,3403556,828,17,0.0205314009661836,3,6,0.0072463768115942,10.5,"3402712;3402830;3402905;3402947;3402948;3402968;3403023;3403065;3403086;3403130;3403224;3403271;3403322;3403326;3403342;3403444;3403500","1,3,6,13,1,1,2,36,5,3,1,1,1,1,3,8,37",123
"MB3107c","CDS","serine/threonine-protein kinase transcriptional regulatory protein pknk %28protein kinase k%29 %28stpk k%29",3403615,3406947,3333,22,0.0066006600660066,3,8,0.0024002400240024,20.5,"3403500;3403618;3403959;3403992;3404040;3404110;3404274;3404301;3404303;3405196;3405314;3406161;3406209;3406327;3406487;3406518;3406664;3406710;3406782;3406828;3406860;3406895","37,49,6,1,1,3,1,1,4,2,2,3,5,2,1,76,14,1,27,6,1,4",247
"MB3108","CDS","CONSERVED HYPOTHETICAL PROTEIN",3406999,3408237,1239,15,0.0121065375302663,1,2,0.00161420500403551,10,"3406895;3406978;3407013;3407092;3407408;3407453;3407455;3407526;3407562;3407573;3407858;3408119;3408174;3408178;3408237","4,1,5,1,2,1,2,2,1,1,1,1,1,15,2",40
"MB3109c","CDS","VIRULENCE-REGULATING TRANSCRIPTIONAL REGULATOR VIRS %28ARAC/XYLS FAMILY%29",3408363,3409385,1023,12,0.0117302052785924,9,8,0.00782013685239492,29.5,"3408269;3408296;3408387;3408842;3408953;3408960;3409030;3409071;3409178;3409290;3409314;3409344","4,50,5,33,12,30,2,29,1,6,3,72",247
"MB3110","CDS","PROBABLE MONOOXYGENASE %28HYDROXYLASE%29",3409463,3410950,1488,30,0.0201612903225806,8,17,0.0114247311827957,14,"3409408;3409432;3409536;3409596;3409714;3409749;3409769;3409770;3409773;3409869;3409888;3409891;3409897;3409987;3410064;3410182;3410214;3410282;3410332;3410382;3410463;3410581;3410598;3410673;3410677;3410742;3410791;3410860;3410871;3410874","15,2,9,7,3,1,2,152,14,21,118,14,3,2,14,13,9,1,3,110,1,13,1,67,1,4,23,1,6,15",645
"MB3111","CDS","PROBABLE ACETYL-HYDROLASE/ESTERASE LIPR",3410956,3411882,927,16,0.017259978425027,7.5,10,0.0107874865156419,15.5,"3410860;3410871;3410874;3410989;3410992;3411077;3411161;3411218;3411219;3411279;3411336;3411458;3411462;3411576;3411580;3411874","1,6,15,4,8,4,7,1,2,21,11,16,38,54,28,1",217
"MB3112","CDS","PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE",3411879,3412709,831,4,0.00481347773766546,4,2,0.00240673886883273,32,"3411874;3412599;3412658;3412709","1,59,5,3",68
"MB3113","CDS","PROBABLE ZINC-TYPE ALCOHOL DEHYDROGENASE ADHD %28ALDEHYDE REDUCTASE%29",3412740,3413846,1107,11,0.00993676603432701,5,6,0.00542005420054201,14.5,"3412658;3412709;3412909;3413027;3413250;3413368;3413608;3413653;3413726;3413771;3413825","5,3,4,7,4,1,45,5,116,22,1",213
"MB3114","CDS","possible triacylglycerol synthase %28diacylglycerol acyltransferase%29",3413884,3415302,1419,20,0.0140944326990839,6.5,11,0.00775193798449612,14,"3413771;3413825;3413922;3414086;3414188;3414204;3414306;3414348;3414602;3414713;3414756;3414831;3414874;3414956;3415040;3415065;3415074;3415158;3415183;3415258","22,1,2,27,33,17,9,1,3,4,13,1,4,23,14,7,11,2,3,6",203
"MB3115","CDS","putative triacylglycerol synthase %28diacylglycerol acyltransferase%29 tgs4",3415299,3416723,1425,10,0.00701754385964912,4,5,0.00350877192982456,52,"3415258;3415376;3415417;3415506;3415530;3415531;3415649;3416257;3416664;3416697","6,7,2,1,1,132,104,2,1,52",308
"MB3116","CDS","PROBABLE CHAIN-FATTY-ACID-CoA LIGASE FADD13 %28FATTY-ACYL-CoA SYNTHETASE%29",3416720,3418231,1512,15,0.00992063492063492,4,7,0.00462962962962963,52,"3416664;3416697;3416782;3416815;3416817;3416852;3416935;3416970;3417090;3417208;3417471;3417687;3417780;3418005;3418123","1,52,1,54,3,6,4,1,56,74,1,24,4,9,3",293
"MB3117","CDS","unknown alanine and valine rich protein",3419170,3420057,888,7,0.00788288288288288,5,4,0.0045045045045045,23.5,"3419118;3419245;3419287;3419472;3419480;3419598;3419808","3,2,5,15,123,32,4",184
"MB3118","CDS","conserved protein",3420075,3421766,1692,24,0.0141843971631206,16.5,18,0.0106382978723404,30.5,"3420146;3420193;3420264;3420311;3420325;3420443;3420484;3420485;3420534;3420535;3420583;3420602;3420653;3420685;3420686;3420701;3420803;3420865;3420906;3421024;3421261;3421363;3421379;3421766","82,32,47,29,25,52,40,2,3,215,16,40,458,32,1,7,15,1,13,12,5,2,17,4",1150
"MB3119c","CDS","PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN",3421773,3422693,921,13,0.0141150922909881,7,9,0.00977198697068404,12,"3421766;3421807;3421925;3422039;3422146;3422157;3422258;3422267;3422376;3422385;3422424;3422426;3422544","4,7,10,6,3,5,3,21,12,23,1,115,39",249
"MB3120c","CDS","HYPOTHETICAL OXIDOREDUCTASE",3422719,3423723,1005,10,0.00995024875621891,6.5,7,0.00696517412935323,15,"3422854;3423031;3423204;3423223;3423322;3423341;3423483;3423601;3423607;3423716","35,15,3,5,1,1,108,7,101,6",282
"MB3121c","CDS","Acyl-CoA dehydrogenase/oxidase domain protein",3423720,3424850,1131,12,0.0106100795755968,4.5,6,0.00530503978779841,25,"3423607;3423716;3423725;3423737;3423739;3423764;3423855;3423882;3423886;3423893;3424554;3424771","101,6,105,26,2,4,24,5,1,4,1,1",280
"MB3122","CDS","HYPOTHETICAL TRANSCRIPTIONAL REGULATORY PROTEIN",3424932,3425408,477,15,0.0314465408805031,6,8,0.0167714884696017,12.5,"3424877;3424889;3424902;3425020;3425032;3425033;3425128;3425150;3425208;3425246;3425268;3425324;3425359;3425378;3425386","2,1,2,11,37,1,67,11,2,95,6,14,2,4,11",266
"MB3123","CDS","putative cellulase family",3425506,3426645,1140,25,0.0219298245614035,13,19,0.0166666666666667,21,"3425442;3425477;3425496;3425513;3425546;3425597;3425631;3425664;3425715;3425747;3425865;3425906;3425912;3426002;3426024;3426030;3426200;3426275;3426318;3426383;3426393;3426450;3426527;3426632;3426645","37,24,11,72,5,98,106,5,39,1,7,3,38,1,21,46,6,14,13,2,17,2,77,4,7",656
"MB3124c","CDS","pe-pgrs family protein%2C triacylglycerol lipase lipy %28esterase/lipase%29 %28triglyceride lipase%29 %28tributyrase%29",3426737,3428050,1314,52,0.0395738203957382,15.5,39,0.0296803652968037,25,"3426632;3426645;3426647;3426687;3426699;3426717;3426744;3426765;3426802;3426805;3426808;3426838;3426862;3426920;3426926;3426948;3426956;3426973;3427066;3427086;3427091;3427156;3427171;3427204;3427205;3427206;3427234;3427274;3427285;3427289;3427294;3427323;3427352;3427366;3427368;3427403;3427412;3427486;3427671;3427672;3427736;3427747;3427790;3427812;3427815;3427854;3427865;3427924;3427930;3427933;3428005;3428042","4,7,25,4,1,1,16,9,19,6,27,96,17,2,137,3,25,65,3,11,90,9,10,10,49,1,2,3,614,7,5,79,15,1,97,239,1,17,1,143,54,56,9,17,53,179,26,86,6,6,42,149",2554
"MB3125c","CDS","HYPOTHETICAL PROTEIN",3428169,3428621,453,8,0.0176600441501104,23.5,5,0.011037527593819,30,"3428098;3428123;3428172;3428242;3428281;3428470;3428564;3428588","2,30,20,2,1,50,305,27",437
"MB3125A","CDS","PemK-like protein",3428565,3428885,321,10,0.0311526479750779,44,9,0.0280373831775701,50,"3428470;3428564;3428588;3428682;3428683;3428707;3428755;3428801;3428825;3428873","50,305,27,412,38,105,16,242,8,4",1207
"MB3126c","CDS","conserved protein",3429372,3430223,852,10,0.0117370892018779,23,7,0.00821596244131455,32,"3429333;3429674;3429686;3429768;3429804;3429866;3429886;3430083;3430118;3430201","2,2,2,20,6,42,36,32,395,26",563
"MB3127c","CDS","PROBABLE SSRA-BINDING PROTEIN SMPB",3430260,3430742,483,3,0.0062111801242236,26,2,0.0041407867494824,37.5,"3430201;3430236;3430729","26,49,2",77
"MB3128c","CDS","PUTATIVE CELL DIVISION PROTEIN FTSX %28SEPTATION COMPONENT-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER%29",3430745,3431638,894,18,0.0201342281879195,14.5,12,0.0134228187919463,26,"3430729;3430847;3430931;3430933;3430997;3431049;3431051;3431215;3431333;3431368;3431408;3431418;3431486;3431502;3431526;3431539;3431562;3431620","2,1,11,23,1,1,14,13,15,29,47,1,74,34,46,21,2,57",392
"MB3129c","CDS","PUTATIVE CELL DIVISION ATP-BINDING PROTEIN FTSE %28SEPTATION COMPONENT-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER%29",3431639,3432328,690,13,0.0188405797101449,10,8,0.0115942028985507,12.5,"3431526;3431539;3431562;3431620;3431642;3431657;3431673;3431680;3431736;3431791;3431854;3432181;3432228","46,21,2,57,1,10,14,1,2,11,1,7,10",183
"MB3130c","CDS","HYPOTHETICAL PROLINE-RICH PROTEIN",3432372,3432809,438,9,0.0205479452054795,5,6,0.0136986301369863,30.5,"3432346;3432500;3432578;3432587;3432618;3432656;3432696;3432746;3432774","3,1,60,2,32,5,34,5,29",171
"MB3131c","CDS","POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN",3432811,3433737,927,20,0.0215749730312837,10.5,13,0.0140237324703344,29,"3432696;3432746;3432774;3432814;3432864;3433300;3433337;3433338;3433376;3433429;3433441;3433456;3433494;3433547;3433570;3433586;3433612;3433622;3433688;3433704","34,5,29,18,2,2,1,53,38,37,1,46,75,10,9,1,1,11,17,2",392
"MB3132c","CDS","PROBABLE PEPTIDE CHAIN RELEASE FACTOR 2 PRFB %28RF-2%29",3433727,3434863,1137,9,0.0079155672823219,7,5,0.00439753737906772,17,"3433612;3433622;3433688;3433704;3434755;3434850;3434859;3434860;3434863","1,11,17,2,4,7,2,21,100",165
"MB3133","CDS","nadph:adrenodoxin oxidoreductase fpra %28nadph-ferredoxin reductase%29",3434967,3436337,1371,24,0.0175054704595186,16.5,15,0.0109409190371991,28,"3434859;3434860;3434863;3434873;3434968;3434978;3434981;3435139;3435154;3435244;3435272;3435302;3435306;3435334;3435362;3435390;3435420;3435424;3435538;3435613;3435731;3435913;3436031;3436325","2,21,100,1,12,28,50,2,28,37,59,33,2,167,24,4,6,2,4,57,23,3,9,1",675
"MB3134c","CDS","POSSIBLE ALKYLDIHYDROXYACETONEPHOSPHATE SYNTHASE AGPS %28ALKYL-DHAP SYNTHASE%29 %28ALKYLGLYCERONE-PHOSPHATE SYNTHASE%29",3436338,3437921,1584,9,0.00568181818181818,2,3,0.00189393939393939,22,"3436325;3436371;3436469;3436699;3437171;3437287;3437289;3437874;3437875","1,1,4,2,10,1,22,1,1683",1725
"MB3135","CDS","HYPOTHETICAL PROTEIN",3438020,3438460,441,5,0.0113378684807256,3,0,0,0,"3437951;3437993;3438042;3438160;3438320","3,2,4,2,4",15
"MB3136","CDS","PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN A MOAA1",3438609,3439688,1080,15,0.0138888888888889,6,8,0.00740740740740741,59.5,"3438915;3438944;3439033;3439062;3439075;3439117;3439233;3439235;3439349;3439351;3439388;3439467;3439506;3439570;3439688","15,4,11,2,164,1,2,104,2,1,8,6,2,111,121",554
"MB3137","CDS","PROBABLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB1 %28PHS%29 %284-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE%29 %28PTERIN-4-A-CARBINOLAMINE DEHYDRATASE%29 %28PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN%29 %28PHS%29 %28PTERIN CARBINOLAMINE DEHYDRATASE%29 %28PCD%29",3439739,3440134,396,10,0.0252525252525253,60.5,6,0.0151515151515152,107.5,"3439688;3439693;3439695;3439753;3439811;3439835;3439983;3439986;3440044;3440101","121,214,1,4,211,1,94,1,53,68",768
"MB3138","CDS","PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN C MOAC1",3440131,3440643,513,12,0.0233918128654971,15,8,0.0155945419103314,26,"3440044;3440101;3440143;3440162;3440230;3440231;3440261;3440294;3440348;3440360;3440368;3440520","53,68,14,3,20,1,11,16,32,1,2,223",444
"MB3139","CDS","PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN D MOAD1 %28MOLYBDOPTERIN CONVERTING FACTOR SMALL SUBUNIT%29 %28MOLYBDOPTERIN %5BMPT%5D CONVERTING FACTOR%2C SUBUNIT 1%29",3440660,3440911,252,1,0.00396825396825397,5,1,0.00396825396825397,5,"3440819","5",5
"MB3140","CDS","POSSIBLE PHOSPHATASE",3441033,3441701,669,1,0.00149476831091181,4,0,0,0,"3441595","4",4
"MB3141","CDS","Cytosine/adenosine deaminases",3441718,3442248,531,13,0.0244821092278719,6,9,0.0169491525423729,7,"3441713;3441773;3441867;3441891;3441958;3441985;3442040;3442158;3442160;3442172;3442191;3442201;3442229","24,5,2,6,1,14,6,2,45,5,8,3,7",128
