#HMM - Genes
#genes: ES=419, GD=163, NE=2993, GA=324, N/A=7
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Rv3556c	fadA6	acetyl-CoA acetyltransferase FadA	17	0	0	17	0	0.9412	70.44	NE
Rv3557c		HTH-type transcriptional regulator KstR2	16	0	0	16	0	0.9375	108.00	NE
Rv3558	PPE64	PPE family protein PPE64	18	0	0	18	0	0.8889	210.81	NE
Rv3559c		oxidoreductase	8	0	0	8	0	0.8750	68.14	NE
Rv3560c	fadE30	acyl-CoA dehydrogenase FadE30	13	0	0	13	0	1.0000	110.77	NE
Rv3561	fadD3	fatty-acid--CoA ligase FadD3	15	0	0	15	0	1.0000	88.60	NE
Rv3562	fadE31	acyl-CoA dehydrogenase FadE31	12	0	0	12	0	0.5000	29.33	NE
Rv3563	fadE32	acyl-CoA dehydrogenase FadE32	11	0	0	11	0	1.0000	55.82	NE
Rv3564	fadE33	acyl-CoA dehydrogenase FadE33	11	0	0	11	0	0.7273	99.88	NE
Rv3565	aspB	aspartate aminotransferase AspB	19	0	0	19	0	0.7368	26.57	NE
Rv3566c	nat	arylamine N-acetyltransferase	16	0	0	16	0	0.8750	65.07	NE
Rv3566A		hypothetical protein	3	0	0	3	0	0.6667	92.00	NE
Rv3567c	hsaB	flavin-dependent monooxygenase reductase subunit HsaB	9	0	0	9	0	0.8889	82.50	NE
Rv3568c	hsaC	extradiol dioxygenase	16	0	0	16	0	0.8750	48.50	NE
Rv3569c	hsaD	4%2C5-9%2C10-diseco-3-hydroxy-5%2C9%2C17-trioxoandrosta-1(10)%2C2-diene-4-oate hydrolase	14	0	0	14	0	1.0000	68.07	NE
Rv3570c	hsaA	flavin-dependent monooxygenase oxygenase subunit HsaA	19	0	0	19	0	0.8947	83.18	NE
Rv3571	kshB	3-ketosteroid-9-alpha-hydroxylase reductase subunit	13	0	0	13	0	0.9231	129.58	NE
Rv3572		hypothetical protein	9	0	0	9	0	1.0000	117.67	NE
Rv3573c	fadE34	acyl-CoA dehydrogenase FadE34	24	0	0	24	0	0.8750	81.67	NE
Rv3574	kstR	HTH-type transcriptional regulator KstR	14	0	0	14	0	0.9286	38.92	NE
Rv3575c		LacI family transcriptional regulator	19	0	0	19	0	0.8947	127.82	NE
Rv3576	lppH	lipoprotein LppH	14	0	0	14	0	0.8571	127.08	NE
Rv3577		hypothetical protein	14	0	0	14	0	0.8571	38.75	NE
Rv3578	arsB2	arsenic transport integral membrane protein ArsB	16	0	0	16	0	1.0000	193.06	NE
Rv3579c		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	12	12	0	0	0	0.0833	1.00	ES
Rv3580c	cysS1	cysteine--tRNA ligase	28	28	0	0	0	0.0357	1.00	ES
Rv3581c	ispF	2C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase	6	0	6	0	0	0.3333	5.00	GD
Rv3582c	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	13	0	13	0	0	0.0000	0.00	GD
Rv3583c		RNA polymerase-binding transcription factor CarD	8	0	8	0	0	0.1250	15.00	GD
Rv3584	lpqE	lipoprotein LpqE	7	0	0	7	0	1.0000	220.00	NE
Rv3585	radA	DNA repair protein RadA	22	0	0	22	0	0.8636	290.89	NE
Rv3586		DNA integrity scanning protein DisA	15	0	0	15	0	0.8000	115.17	NE
Rv3587c		membrane protein	15	13	0	2	0	0.2667	53.75	ES
Rv3588c	canB	carbonic anhydrase	8	0	0	8	0	0.8750	121.86	NE
Rv3589	mutY	A/G-specific adenine glycosylase	16	0	0	16	0	0.9375	185.33	NE
Rv3590c	PE_PGRS58	PE-PGRS family protein PE_PGRS58	22	0	0	22	0	0.9091	42.40	NE
Rv3591c		hydrolase	16	0	0	16	0	1.0000	54.19	NE
Rv3592		heme-degrading monooxygenase	3	0	0	3	0	1.0000	230.00	NE
Rv3593	lpqF	lipoprotein LpqF	20	0	0	20	0	0.9000	71.67	NE
Rv3594		hypothetical protein	16	0	0	16	0	0.9375	141.47	NE
Rv3595c	PE_PGRS59	PE-PGRS family protein PE_PGRS59	15	0	0	15	0	0.9333	111.71	NE
Rv3596c	clpC1	ATP-dependent protease ATP-binding subunit ClpC	30	30	0	0	0	0.0333	1.00	ES
Rv3597c	lsr2	iron-regulated H-NS-like protein	5	0	5	0	0	0.2000	2.00	GD
Rv3598c	lysS	lysine--tRNA ligase	31	31	0	0	0	0.0000	0.00	ES
Rv3600c		type III pantothenate kinase	13	0	0	13	0	1.0000	99.77	NE
Rv3601c	panD	aspartate 1-decarboxylase	10	8	0	2	0	0.3000	4.00	ES
Rv3602c	panC	pantothenate synthetase	13	13	0	0	0	0.0000	0.00	ES
Rv3603c		hypothetical protein	13	4	0	9	0	0.4615	25.50	NE
Rv3604c		transmembrane protein	15	0	14	1	0	0.4667	11.71	GD
Rv3605c		hypothetical protein	7	0	0	7	0	1.0000	192.43	NE
Rv3606c	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridinepyrophosphokinase	8	0	6	2	0	0.3750	79.67	GD
Rv3607c	folB	dihydroneopterin aldolase	7	0	7	0	0	0.4286	18.67	GD
Rv3608c	folP1	dihydropteroate synthase	9	7	2	0	0	0.2222	5.00	ES
Rv3609c	folE	GTP cyclohydrolase I	12	12	0	0	0	0.0000	0.00	ES
Rv3610c	ftsH	zinc metalloprotease FtsH	34	0	0	34	0	0.6471	66.55	NE
Rv3612c		hypothetical protein	4	0	0	4	0	1.0000	144.00	NE
Rv3613c		hypothetical protein	1	0	0	1	0	1.0000	219.00	NE
Rv3614c	espD	ESX-1 secretion-associated protein EspD	8	0	0	8	0	1.0000	243.62	NE
Rv3615c	espC	ESX-1 secretion-associated protein EspC	11	0	0	11	0	1.0000	379.09	NE
Rv3616c	espA	ESX-1 secretion-associated protein EspA	19	0	0	19	0	1.0000	249.63	NE
Rv3617	ephA	epoxide hydrolase EphA	19	0	0	19	0	1.0000	228.53	NE
Rv3618		monooxygenase	22	0	0	22	0	1.0000	131.18	NE
Rv3619c	esxV	ESAT-6 like protein EsxV	5	0	0	5	0	1.0000	226.80	NE
Rv3620c	esxW	ESAT-6 like protein EsxW	4	0	0	4	0	1.0000	250.75	NE
Rv3621c	PPE65	PPE family protein PPE65	14	0	0	14	0	0.9286	239.54	NE
Rv3622c	PE32	PE family protein PE32	5	0	0	5	0	1.0000	265.00	NE
Rv3623	lpqG	lipoprotein LpqG	7	0	0	7	0	0.8571	149.17	NE
Rv3624c	hpt	hypoxanthine-guanine phosphoribosyltransferase	12	10	0	2	0	0.1667	114.00	ES
Rv3625c	mesJ	tRNA(Ile)-lysidine synthase	9	9	0	0	0	0.1111	1.00	ES
Rv3626c		hypothetical protein	12	1	0	11	0	0.9167	139.36	NE
Rv3627c		hypothetical protein	14	0	14	0	0	0.4286	3.50	GD
Rv3628	ppa	inorganic pyrophosphatase	10	9	0	1	0	0.1000	121.00	ES
Rv3629c		integral membrane protein	17	0	0	17	0	1.0000	286.71	NE
Rv3630		integral membrane protein	25	0	0	25	0	1.0000	105.16	NE
Rv3631		transferase	6	0	0	6	0	0.8333	169.40	NE
Rv3632		membrane protein	8	0	0	8	0	1.0000	340.50	NE
Rv3633		hypothetical protein	18	0	0	18	0	0.9444	132.12	NE
Rv3634c	galE1	UDP-glucose 4-epimerase	20	17	3	0	0	0.0500	1.00	ES
Rv3635		transmembrane protein	26	0	26	0	0	0.2308	7.17	GD
Rv3638		transposase	13	0	0	13	0	1.0000	138.38	NE
Rv3639c		hypothetical protein	9	0	0	9	0	0.8889	149.38	NE
Rv3640c		transposase	18	0	0	18	0	0.9444	108.65	NE
Rv3641c	fic	cell filamentation protein Fic	10	0	0	10	0	1.0000	262.70	NE
Rv3642c		hypothetical protein	3	0	0	3	0	1.0000	107.00	NE
Rv3643		hypothetical protein	8	0	0	8	0	1.0000	98.75	NE
Rv3644c		DNA polymerase	17	16	0	1	0	0.1176	2.00	ES
Rv3645		transmembrane protein	26	24	0	2	0	0.2308	19.33	ES
Rv3646c	topA	DNA topoisomerase I	53	49	0	4	0	0.0755	19.25	ES
Rv3647c		hypothetical protein	10	0	0	10	0	0.8000	124.38	NE
Rv3648c	cspA	cold shock protein A	4	0	0	4	0	0.0000	0.00	NE
Rv3649		helicase	33	0	0	33	0	0.8182	65.37	NE
Rv3650	PE33	PE family protein PE33	4	0	0	4	0	1.0000	29.25	NE
Rv3651		hypothetical protein	14	0	0	14	0	0.9286	51.00	NE
Rv3652	PE_PGRS60	PE-PGRS family-related protein PE_PGRS60	6	0	0	6	0	0.8333	403.20	NE
Rv3653	PE_PGRS61	PE-PGRS family-related protein PE_PGRS61	6	0	0	6	0	1.0000	36.33	NE
Rv3654c		hypothetical protein	3	0	0	3	0	0.6667	241.50	NE
Rv3655c		hypothetical protein	7	0	0	7	0	1.0000	95.57	NE
Rv3656c		hypothetical protein	6	0	0	6	0	1.0000	102.00	NE
Rv3657c		membrane protein	8	0	0	8	0	1.0000	38.12	NE
Rv3658c		transmembrane protein	10	0	0	10	0	0.8000	65.75	NE
Rv3659c		conjugal transfer protein	6	0	0	6	0	1.0000	135.00	NE
Rv3660c		hypothetical protein	9	0	0	9	0	0.8889	93.12	NE
Rv3661		hypothetical protein	17	0	0	17	0	1.0000	151.00	NE
Rv3662c		hypothetical protein	4	0	0	4	0	1.0000	5.25	NE
Rv3663c	dppD	dipeptide ABC transporter ATP-binding protein DppD	25	0	0	25	0	0.9200	48.09	NE
Rv3664c	dppC	dipeptide ABC transporter permease DppC	14	0	0	14	0	0.9286	26.23	NE
Rv3665c	dppB	dipeptide ABC transporter permease DppB	17	0	0	17	0	0.8235	55.57	NE
Rv3666c	dppA	dipeptide ABC transporter substrate-binding lipoprotein DppA	23	0	0	23	0	0.8261	27.74	NE
Rv3667	acs	acetyl-CoAsynthetase	40	0	0	40	0	0.9500	165.84	NE
Rv3668c		protease	9	0	0	9	0	0.8889	161.00	NE
Rv3669		transmembrane protein	5	0	0	5	0	0.4000	195.00	NE
Rv3670	ephE	epoxide hydrolase EphE	16	0	0	16	0	0.8750	31.07	NE
Rv3671c		serine protease	15	0	0	15	0	0.9333	34.00	NE
Rv3672c		hypothetical protein	10	0	0	10	0	1.0000	84.80	NE
Rv3673c		membrane-anchored thioredoxin-like protein	7	0	0	7	0	0.2857	1.00	NE
Rv3674c	nth	endonuclease III	12	0	0	12	0	0.9167	158.36	NE
Rv3675		membrane protein	7	0	0	7	0	1.0000	331.86	NE
Rv3676	crp	cAMP receptor protein	3	0	0	3	0	0.6667	100.00	NE
Rv3677c		beta lactamase	12	0	0	12	0	0.9167	110.27	NE
Rv3678c		hypothetical protein	9	0	0	9	0	1.0000	132.67	NE
Rv3678A		hypothetical protein	3	0	0	3	0	1.0000	235.33	NE
Rv3679		anion transporter ATPase	15	0	0	15	0	0.8667	42.69	NE
Rv3680		anion transporter ATPase	20	0	0	20	0	0.8000	36.50	NE
Rv3681c	whiB4	transcriptional regulator WhiB4	8	0	0	8	0	1.0000	168.38	NE
Rv3682	ponA2	bifunctional penicillin-insensitive transglycosylase/penicillin-sensitive transpeptidase	38	0	0	1	37	1.0000	412.50	GA
Rv3683		hypothetical protein	11	0	0	11	0	1.0000	149.18	NE
Rv3684		lyase	18	0	0	18	0	0.8889	129.06	NE
Rv3685c	cyp137	cytochrome P450 Cyp137	20	0	0	20	0	0.9500	218.58	NE
Rv3686c		hypothetical protein	7	0	0	7	0	0.8571	357.67	NE
Rv3687c	rsfB	anti-anti-sigma factor RsfB	6	0	0	6	0	0.8333	33.60	NE
Rv3688c		hypothetical protein	8	0	0	8	0	1.0000	475.12	NE
Rv3689		transmembrane protein	34	0	0	34	0	0.9118	259.87	NE
Rv3690		membrane protein	11	0	0	11	0	1.0000	52.18	NE
Rv3691		hypothetical protein	15	0	0	15	0	1.0000	75.87	NE
Rv3692	moxR2	methanol dehydrogenase transcriptional regulator MoxR	16	0	0	16	0	0.9375	131.40	NE
Rv3693		membrane protein	17	0	0	17	0	0.8235	52.93	NE
Rv3694c		transmembrane protein	15	0	0	15	0	0.8667	188.00	NE
Rv3695		membrane protein	11	0	0	11	0	1.0000	137.91	NE
Rv3696c	glpK	glycerol kinase	30	0	0	30	0	0.9667	30.93	NE
Rv3697c	vapC48	ribonuclease VapC48	9	0	0	9	0	1.0000	327.44	NE
Rv3697A	vapB48	antitoxin VapB48	4	0	0	4	0	1.0000	180.75	NE
Rv3698		hypothetical protein	36	0	0	36	0	0.9722	104.49	NE
Rv3699		hypothetical protein	13	0	0	13	0	1.0000	163.31	NE
Rv3700c	egtE	pyridoxal-phosphate-dependent protein EgtE	14	0	0	14	0	1.0000	71.21	NE
Rv3701c	egtD	histidine-specific methyltransferase EtgD	15	0	0	15	0	0.8000	23.00	NE
Rv3702c	egtC	amidohydrolase EgtC	8	0	0	8	0	1.0000	61.62	NE
Rv3703c	etgB	iron(II)-dependent oxidoreductase EgtB	18	0	0	18	0	1.0000	134.39	NE
Rv3704c	gshA	glutamate--cysteine ligase	14	0	0	14	0	0.9286	218.08	NE
Rv3705c		hypothetical protein	9	0	0	9	0	1.0000	189.00	NE
Rv3705A		hypothetical protein	5	0	0	5	0	1.0000	199.20	NE
Rv3706c		hypothetical protein	4	0	0	4	0	0.7500	269.00	NE
Rv3707c		hypothetical protein	16	0	0	16	0	0.9375	271.27	NE
Rv3708c	asd	aspartate-semialdehyde dehydrogenase	10	0	10	0	0	0.0000	0.00	GD
Rv3709c	ask	aspartokinase	15	0	15	0	0	0.2000	6.00	GD
Rv3710	leuA	2-isopropylmalate synthase	32	29	0	3	0	0.1562	75.00	ES
Rv3711c	dnaQ	DNA polymerase III subunit epsilon	15	0	0	15	0	0.9333	164.71	NE
Rv3712		ligase	11	11	0	0	0	0.0000	0.00	ES
Rv3713	cobQ2	cobyric acid synthase CobQ	11	9	0	2	0	0.1818	120.00	ES
Rv3714c		hypothetical protein	13	0	0	13	0	1.0000	349.85	NE
Rv3715c	recR	recombination protein RecR	4	0	0	4	0	1.0000	87.00	NE
Rv3716c		hypothetical protein	4	0	0	4	0	1.0000	56.50	NE
Rv3717		hypothetical protein	13	0	0	13	0	0.9231	100.33	NE
Rv3718c		hypothetical protein	5	0	0	5	0	1.0000	79.60	NE
Rv3719		hypothetical protein	39	0	0	39	0	0.9231	131.53	NE
Rv3720		fatty acid synthase	33	0	0	33	0	1.0000	146.97	NE
Rv3721c	dnaZX	DNA polymerase III subunit gamma/tau	27	25	0	2	0	0.1111	10.67	ES
Rv3722c		hypothetical protein	31	29	0	2	0	0.0968	70.67	ES
Rv3723		transmembrane protein	10	0	0	10	0	1.0000	234.40	NE
Rv3725		oxidoreductase	14	0	0	5	9	1.0000	433.21	GA
Rv3726		dehydrogenase	16	0	0	0	16	0.9375	128.60	GA
Rv3727		oxidoreductase	39	0	0	0	39	0.9744	280.92	GA
Rv3728		membrane protein	32	0	0	22	10	0.9688	243.48	NE
Rv3729		transferase	29	0	0	29	0	0.9655	224.46	NE
Rv3730c		hypothetical protein	22	0	0	22	0	0.9545	207.86	NE
Rv3731	ligC	DNA ligase C	19	0	0	19	0	1.0000	270.58	NE
Rv3732		hypothetical protein	17	0	0	17	0	0.9412	226.56	NE
Rv3733c		hypothetical protein	4	0	0	4	0	1.0000	326.75	NE
Rv3734c	tgs2	diacyglycerol O-acyltransferase	19	0	0	19	0	1.0000	302.42	NE
Rv3735		hypothetical protein	6	0	0	6	0	1.0000	224.17	NE
Rv3736		AraC/XylS family transcriptional regulator	23	0	0	23	0	1.0000	239.13	NE
Rv3737		transmembrane protein	18	0	0	18	0	0.9444	124.18	NE
Rv3738c	PPE66	PPE family protein PPE66	20	0	0	8	12	1.0000	324.90	GA
Rv3739c	PPE67	PPE family protein PPE67	8	0	0	0	8	0.8750	370.29	GA
Rv3740c		diacyglycerol O-acyltransferase	20	0	0	0	20	1.0000	284.60	GA
Rv3741c		oxidoreductase	9	0	0	0	9	1.0000	161.00	GA
Rv3742c		oxidoreductase	6	0	0	0	6	0.8333	596.00	GA
Rv3743c	ctpJ	cation transporter ATPase J	31	0	0	31	0	1.0000	167.48	NE
Rv3744	nmtR	HTH-type transcriptional regulator NmtR	8	0	0	8	0	1.0000	209.12	NE
Rv3745c		hypothetical protein	2	0	0	2	0	1.0000	226.00	NE
Rv3746c	PE34	PE family protein PE34	6	0	0	6	0	0.8333	232.20	NE
Rv3747		hypothetical protein	7	0	0	7	0	1.0000	231.29	NE
Rv3748		hypothetical protein	6	0	0	6	0	1.0000	180.17	NE
Rv3749c		hypothetical protein	13	0	0	13	0	1.0000	356.08	NE
Rv3750c		excisionase	6	0	0	6	0	1.0000	360.00	NE
Rv3752c		cytidine/deoxycytidylate deaminase	2	0	0	2	0	0.0000	0.00	NE
Rv3753c		hypothetical protein	5	0	0	5	0	0.6000	5.33	NE
Rv3754	tyrA	prephenate dehydrogenase TyrA	14	13	0	1	0	0.1429	57.00	ES
Rv3755c		hypothetical protein	13	1	0	12	0	0.8462	196.09	NE
Rv3756c	proZ	glycine betaine/carnitine/choline/L-proline ABC transporter permease ProZ	17	0	0	17	0	1.0000	108.71	NE
Rv3757c	proW	glycine betaine/carnitine/choline/L-proline ABC transporter permease ProW	13	0	0	13	0	0.9231	100.67	NE
Rv3758c	proV	glycine betaine/carnitine/choline/L-proline ABC transporter ATP-binding protein ProV	17	0	0	17	0	0.8235	156.93	NE
Rv3759c	proX	glycine betaine/carnitine/choline/L-proline ABC transporter substrate-binding lipoprotein ProX	14	0	0	14	0	0.9286	103.08	NE
Rv3760		membrane protein	6	0	0	6	0	1.0000	84.17	NE
Rv3761c	fadE36	acyl-CoA dehydrogenase FadE36	17	0	0	17	0	1.0000	151.88	NE
Rv3762c		hydrolase	30	0	0	30	0	1.0000	166.60	NE
Rv3763	lpqH	lipoprotein LpqH	9	0	0	9	0	1.0000	101.56	NE
Rv3764c	tcrY	two component sensor kinase TcrY	17	0	0	17	0	0.8824	28.67	NE
Rv3765c	tcrX	two component transcriptional regulator TcrX	14	0	0	14	0	1.0000	198.50	NE
Rv3766		hypothetical protein	16	0	0	16	0	1.0000	93.50	NE
Rv3767c		S-adenosylmethionine-dependent methyltransferase	16	0	0	16	0	0.8750	128.00	NE
Rv3768		hypothetical protein	12	0	0	12	0	0.9167	139.36	NE
Rv3769		hypothetical protein	1	0	0	1	0	1.0000	13.00	NE
Rv3770c		hypothetical protein	9	0	0	9	0	1.0000	302.44	NE
Rv3771c		hypothetical protein	2	0	0	2	0	1.0000	28.50	NE
Rv3772	hisC2	histidinol-phosphate aminotransferase	18	0	0	18	0	0.8889	193.25	NE
Rv3773c		hypothetical protein	9	0	0	9	0	1.0000	248.44	NE
Rv3774	echA21	enoyl-CoA hydratase EchA21	14	0	0	14	0	1.0000	203.14	NE
Rv3775	lipE	lipase LipE	24	0	0	24	0	0.9583	210.65	NE
Rv3776		hypothetical protein	24	0	0	24	0	0.9583	194.48	NE
Rv3777		oxidoreductase	16	0	0	16	0	0.9375	124.60	NE
Rv3778c		aminotransferase	17	0	17	0	0	0.4118	1.71	GD
Rv3779		transmembrane protein	48	0	0	0	48	0.9792	257.66	GA
Rv3780		hypothetical protein	9	8	0	0	1	0.4444	24.00	ES
Rv3781	rfbE	O-antigen/lipopolysaccharide ABC transporter ATP-binding protein RfbE	14	14	0	0	0	0.0714	2.00	ES
Rv3782	glfT1	galactofuranosyl transferase GlfT	18	18	0	0	0	0.0556	1.00	ES
Rv3783	rfbD	O-antigen/lipopolysaccharide ABC transporter permease RfbD	12	10	0	1	1	0.2500	126.00	ES
Rv3784		dTDP-glucose 4%2C6-dehydratase	29	0	0	0	29	0.9655	500.86	GA
Rv3785		hypothetical protein	14	0	0	0	14	1.0000	233.29	GA
Rv3786c		hypothetical protein	24	0	0	0	24	1.0000	221.92	GA
Rv3787c		S-adenosyl-L-methionine-dependent methyltransferase	10	0	0	0	10	1.0000	209.40	GA
Rv3788		hypothetical protein	7	0	0	0	7	1.0000	506.14	GA
Rv3789		GtrA family protein	8	0	0	0	8	1.0000	20.12	GA
Rv3790	dprE1	decaprenylphosphoryl-beta-D-ribose oxidase	28	26	0	1	1	0.1071	80.67	ES
Rv3791	dprE2	decaprenylphosphoryl-D-2-keto erythropentose reductase	12	12	0	0	0	0.0000	0.00	ES
Rv3792	aftA	arabinofuranosyltransferase	33	32	0	1	0	0.0303	117.00	ES
Rv3793	embC	arabinosyltransferase C	53	48	0	5	0	0.2453	21.62	ES
Rv3794	embA	arabinosyltransferase A	55	49	0	6	0	0.1273	40.71	ES
Rv3795	embB	arabinosyltransferase B	50	49	0	1	0	0.1200	26.00	ES
Rv3796		hypothetical protein	25	0	0	25	0	1.0000	166.72	NE
Rv3797	fadE35	acyl-CoA dehydrogenase FadE35	26	0	0	26	0	0.9615	218.96	NE
Rv3798		insertion sequence element IS1557 transposase	17	0	0	17	0	1.0000	179.47	NE
Rv3799c	accD4	propionyl-CoA carboxylase subunit beta AccD	18	17	0	1	0	0.0556	138.00	ES
Rv3800c	pks13	polyketide synthase	58	58	0	0	0	0.0690	1.00	ES
Rv3801c	fadD32	long-chain-fatty-acid--AMP ligase FadD32	24	24	0	0	0	0.0000	0.00	ES
Rv3802c		membrane protein	24	22	0	2	0	0.1667	45.50	ES
Rv3803c	fbpD	MPT51/MPB51 antigen	17	0	0	17	0	0.8824	155.73	NE
Rv3804c	fbpA	diacylglycerol acyltransferase/mycolyltransferase Ag85A	17	0	0	17	0	1.0000	70.53	NE
Rv3805c	aftB	terminal beta-(1->2)-arabinofuranosyltransferase	40	39	0	1	0	0.0500	30.00	ES
Rv3806c	ubiA	decaprenyl-phosphate phosphoribosyltransferase	19	19	0	0	0	0.1579	2.67	ES
Rv3807c		decaprenylphosphoryl-5-phosphoribose phosphatase	4	0	0	4	0	0.7500	36.00	NE
Rv3808c	glfT2	galactofuranosyl transferase GlfT	29	29	0	0	0	0.0000	0.00	ES
Rv3809c	glf	UDP-galactopyranose mutase	34	33	0	1	0	0.0588	257.50	ES
Rv3810	pirG	cell surface protein	14	0	0	14	0	1.0000	81.57	NE
Rv3811		hypothetical protein	26	0	0	26	0	0.9615	237.40	NE
Rv3812	PE_PGRS62	PE-PGRS family protein PE_PGRS62	29	0	0	29	0	0.9310	227.96	NE
Rv3813c		hypothetical protein	13	0	0	13	0	1.0000	103.08	NE
Rv3814c		acyltransferase	11	0	0	11	0	1.0000	274.09	NE
Rv3815c		acyltransferase	15	0	0	15	0	1.0000	172.13	NE
Rv3816c		acyltransferase	14	0	0	14	0	1.0000	68.36	NE
Rv3817		phosphotransferase	9	0	0	9	0	1.0000	69.33	NE
Rv3818		hypothetical protein	32	0	0	32	0	0.8750	106.32	NE
Rv3819		hypothetical protein	8	0	0	8	0	1.0000	58.12	NE
Rv3820c	papA2	trehalose-2-sulfate acyltransferase	44	0	0	44	0	0.9545	165.26	NE
Rv3821		integral membrane protein	19	0	0	19	0	1.0000	224.68	NE
Rv3822		hypothetical protein	40	0	0	40	0	0.9000	140.36	NE
Rv3823c	mmpL8	integral membrane transport protein MmpL8	79	0	0	79	0	0.9241	145.55	NE
Rv3824c	papA1	acyltransferase	47	0	0	47	0	0.9149	123.23	NE
Rv3825c	pks2	phthioceranic/hydroxyphthioceranic acid synthase	117	0	0	117	0	0.9402	189.80	NE
Rv3826	fadD23	long-chain-fatty-acid--CoA ligase FadD23	51	0	0	51	0	0.9216	51.26	NE
Rv3827c		transposase	19	0	0	19	0	0.9474	123.67	NE
Rv3828c		resolvase	8	0	0	8	0	1.0000	98.12	NE
Rv3829c		dehydrogenase	34	0	0	34	0	0.9706	157.70	NE
Rv3830c		TetR family transcriptional regulator	11	0	0	11	0	0.9091	136.70	NE
Rv3831		hypothetical protein	12	0	0	12	0	1.0000	327.00	NE
Rv3832c		hypothetical protein	10	0	0	10	0	1.0000	302.80	NE
Rv3833		AraC family transcriptional regulator	11	0	0	11	0	1.0000	90.45	NE
Rv3834c	serS	serine--tRNA ligase	24	23	0	1	0	0.0417	27.00	ES
Rv3835		hypothetical protein	16	0	0	16	0	1.0000	114.31	NE
Rv3836		hypothetical protein	7	0	0	7	0	0.8571	221.00	NE
Rv3837c		phosphoglycerate mutase	10	0	0	10	0	0.8000	250.62	NE
Rv3838c	pheA	prephenate dehydratase	13	12	0	0	1	0.0769	86.00	ES
Rv3839		hypothetical protein	17	0	0	0	17	1.0000	278.24	GA
Rv3840		transcriptional regulator	11	0	0	1	10	1.0000	546.64	GA
Rv3841	bfrB	bacterioferritin BfrB	10	0	0	9	1	0.9000	87.67	NE
Rv3842c	glpQ1	glycerophosphoryl diester phosphodiesterase	13	0	0	0	13	1.0000	489.23	GA
Rv3843c		transmembrane protein	18	6	0	11	1	0.3333	338.50	NE
Rv3844		transposase	4	0	0	4	0	1.0000	115.50	NE
Rv3845		hypothetical protein	5	0	0	5	0	0.8000	81.50	NE
Rv3846	sodA	superoxide dismutase	14	14	0	0	0	0.0714	1.00	ES
Rv3847		hypothetical protein	8	0	0	8	0	0.8750	241.29	NE
Rv3848		transmembrane protein	9	0	0	9	0	0.8889	213.38	NE
Rv3849	espR	ESX-1 transcriptional regulator EspR	10	0	0	10	0	1.0000	88.40	NE
Rv3850		hypothetical protein	6	0	0	6	0	1.0000	149.33	NE
Rv3851		membrane protein	3	0	0	3	0	1.0000	40.67	NE
Rv3852	hns	histone-like protein Hns	4	0	0	4	0	1.0000	259.25	NE
Rv3853	rraA	RNase E regulator RraA	4	0	0	4	0	1.0000	86.50	NE
Rv3854c	ethA	monooxygenase EthA	31	0	0	31	0	1.0000	205.84	NE
Rv3855	ethR	HTH-type transcriptional repressor EthR	12	0	0	12	0	1.0000	108.67	NE
Rv3856c		hypothetical protein	12	0	0	12	0	0.9167	188.00	NE
Rv3857c		membrane protein	3	0	0	3	0	1.0000	549.00	NE
Rv3858c	gltD	glutamate synthase small subunit	15	13	0	2	0	0.1333	12.50	ES
Rv3859c	gltB	glutamate synthase large subunit	80	80	0	0	0	0.0375	1.33	ES
Rv3860		hypothetical protein	14	0	0	14	0	1.0000	289.93	NE
Rv3861		hypothetical protein	1	0	0	1	0	1.0000	1.00	NE
Rv3862c	whiB6	transcriptional regulator WhiB6	7	0	0	7	0	1.0000	222.57	NE
Rv3863		hypothetical protein	17	7	0	10	0	0.5882	200.80	NE
Rv3864	espE	ESX-1 secretion-associated protein EspE	18	0	0	18	0	0.9444	44.94	NE
Rv3865	espF	ESX-1 secretion-associated protein EspF	9	0	0	9	0	1.0000	80.78	NE
Rv3866	espG1	ESX-1 secretion-associated protein EspG	12	0	0	12	0	0.9167	182.55	NE
Rv3867	espH	ESX-1 secretion-associated protein EspH	7	0	0	7	0	1.0000	302.29	NE
Rv3868	eccA1	ESX-1 secretion system protein EccA1	31	0	0	31	0	0.9032	120.89	NE
Rv3869	eccB1	ESX-1 secretion system protein EccB	29	0	0	29	0	0.9310	346.07	NE
Rv3870	eccCa1	ESX-1 secretion system protein EccCa	38	0	0	38	0	0.9474	239.61	NE
Rv3871	eccCb1	ESX-1 secretion system protein EccCb	26	0	0	26	0	1.0000	236.12	NE
Rv3872	PE35	PE family protein PE35	2	0	0	2	0	1.0000	259.50	NE
Rv3873	PPE68	PPE family protein PPE68	12	0	0	12	0	0.9167	402.55	NE
Rv3874	esxB	ESAT-6-like protein EsxB	5	0	0	5	0	1.0000	109.60	NE
Rv3875	esxA	ESAT-6 protein EsxA	5	0	0	5	0	0.6000	165.00	NE
Rv3876	espI	ESX-1 secretion-associated protein EspI	25	0	0	25	0	1.0000	241.64	NE
